PM2_5,PM10,SO2,NO2,CO,O3,Speed,Direction,TEMP,RH,PSFC,lat,lon,AQI,Major pollutants,AQI-Difference,id,Group
0.74,0.77,0.02,0.2,1.1,21.64,6.01,128,266.09,34.22,55782.51,29.57,84.96,21.64,O3,0,10966,88
0.71,0.76,0.02,0.15,1.1,21.25,6.33,137,265.27,38.02,55025.13,29.6,85.11,21.25,O3,0,10967,247
0.69,0.71,0.02,0.11,1.1,21.11,7.52,149,263.3,46.21,53443.29,29.62,85.27,21.11,O3,0,10968,247
0.67,0.68,0.02,0.11,1.1,20.58,7.59,157,261.86,52.7,52171.61,29.65,85.42,20.58,O3,0,10969,247
0.67,0.67,0.02,0.14,1.1,20.66,7.46,153,260.88,40.73,52565.39,29.67,85.57,20.66,O3,0,10970,247
0.64,2.33,0.02,0.11,1.1,25.87,7.7,159,264.76,74.69,53183.56,29.7,85.73,25.87,O3,0,10971,247
0.67,1,0.02,0.12,1.1,22.9,7.78,170,260.28,69.95,51816.62,29.72,85.88,22.9,O3,0,10972,-1
0.66,0.79,0.02,0.1,1.1,23.86,9.4,154,258.67,57.06,51133.68,29.75,86.04,23.86,O3,0,10973,247
0.66,0.72,0.02,0.09,1.1,23.59,8.36,154,260.49,53.31,52530.06,29.77,86.19,23.59,O3,0,10974,247
0.66,0.69,0.02,0.09,1.1,23.41,7.1,166,260.36,53.84,52519.46,29.79,86.34,23.41,O3,0,10975,-1
0.64,0.94,0.02,0.08,1.1,23.46,8.55,151,258.81,52.64,51229.68,29.82,86.5,23.46,O3,0,10976,485
0.64,1.12,0.02,0.07,1.1,24.63,11,136,259.21,55.46,51198.79,29.84,86.65,24.63,O3,0,10977,485
0.66,1.21,0.02,0.07,1.1,25.61,9.59,134,261.35,64.67,52418.16,29.86,86.81,25.61,O3,0,10978,485
0.67,1.19,0.02,0.07,1.1,27.13,6.12,146,262.02,87.15,53273.56,29.89,86.96,27.13,O3,0,10979,485
0.67,1.1,0.02,0.07,1.1,27.7,7.12,149,261.13,88.17,52699.62,29.91,87.12,27.7,O3,0,10980,485
0.67,1.05,0.02,0.07,1.2,28.38,9.71,144,260.75,83.39,52550.62,29.93,87.27,28.38,O3,0,10981,485
0.69,0.97,0.02,0.07,1.2,27.47,8.54,155,262.68,67.9,54414.78,29.95,87.43,27.47,O3,0,10982,-1
0.69,0.88,0.02,0.07,1.2,26.93,7.52,167,264.1,51.78,55968.28,29.98,87.58,26.93,O3,0,10983,124
0.67,0.77,0.02,0.08,1.2,25.86,8.15,164,262.57,45.65,54775.26,30,87.74,25.86,O3,0,10984,124
0.66,0.63,0.02,0.09,1.2,23.13,6.78,176,260.74,43.94,53544.66,30.02,87.89,23.13,O3,0,10985,124
0.64,0.58,0.02,0.09,1.2,23.93,5.23,-168,259.63,39.32,53533.96,30.04,88.05,23.93,O3,0,10986,124
0.66,0.56,0.02,0.09,1.1,24.99,6.79,179,259.35,35.15,53709.23,30.06,88.2,24.99,O3,0,10987,124
0.64,0.55,0.02,0.09,1.1,25.51,5.99,-176,259.32,37.37,53776.08,30.09,88.36,25.51,O3,0,10988,124
0.61,0.53,0.02,0.09,1.1,24.99,5.96,-171,258.39,40.47,53284.65,30.11,88.51,24.99,O3,0,10989,124
0.61,0.55,0.02,0.07,1.1,23.52,7.5,177,258.93,33.56,53732.45,30.13,88.67,23.52,O3,0,10990,124
0.63,0.55,0.02,0.07,1.1,23.91,8.51,172,259.54,32.03,53973.53,30.15,88.82,23.91,O3,0,10991,124
0.63,0.56,0.02,0.07,1.1,24.22,8.16,169,259.2,33.53,53559.52,30.17,88.98,24.22,O3,0,10992,124
0.63,0.56,0.02,0.07,1.1,23.51,6.54,168,259.92,37.59,54180.28,30.19,89.13,23.51,O3,0,10993,124
0.63,0.56,0.02,0.08,1.1,22.96,5.77,162,259.29,41.95,53685.29,30.21,89.29,22.96,O3,0,10994,-1
0.63,0.55,0.02,0.08,1.1,23.14,6.23,147,257.46,47.13,52155.23,30.23,89.44,23.14,O3,0,10995,24
0.63,0.55,0.02,0.08,1.1,22.99,7.1,139,257.37,45.24,52032.87,30.25,89.6,22.99,O3,0,10996,24
0.63,0.55,0.02,0.07,1.1,23.33,7.39,136,258.15,40.87,52630.59,30.27,89.76,23.33,O3,0,10997,24
0.63,0.56,0.02,0.07,1.1,23.42,7.47,133,259.26,33.7,53489.79,30.29,89.91,23.42,O3,0,10998,24
0.63,0.58,0.02,0.07,1.1,23.33,7.32,130,259.85,29.4,53893.48,30.31,90.07,23.33,O3,0,10999,1198
0.63,0.58,0.02,0.07,1.1,23.5,8.3,130,257.71,34.29,52452.45,30.33,90.22,23.5,O3,0,11000,1198
0.63,0.65,0.02,0.07,1.1,24.71,13.51,132,255.33,43.39,50643.11,30.34,90.38,24.71,O3,0,11001,24
0.66,0.91,0.02,0.07,1.1,26.23,16.35,129,255.84,60.33,50672.23,30.36,90.54,26.23,O3,0,11002,1198
0.71,1.11,0.03,0.07,1.1,27.48,14.38,129,260.45,61.25,53482.48,30.38,90.69,27.48,O3,0,11003,1198
0.83,0.96,0.03,0.1,1.2,27.68,3.57,107,264.19,68.84,56570.57,30.4,90.85,27.68,O3,0,11004,1198
0.94,0.8,0.03,0.13,1.2,27,4.28,-73,262.98,84.68,57535.93,30.42,91,27,O3,0,11005,-1
1.09,0.84,0.04,0.14,1.1,26.64,4.13,-140,261.91,79.51,57848.86,30.43,91.16,26.64,O3,0,11006,1057
1.01,0.79,0.03,0.14,1.1,25.55,1.35,-156,261.3,73.84,57258.55,30.45,91.32,25.55,O3,0,11007,1057
1.04,0.8,0.03,0.14,1.1,24.98,4.98,-170,260.23,47.47,55634.17,30.47,91.47,24.98,O3,0,11008,424
1.06,0.8,0.03,0.18,1.2,25.21,6.06,176,259.18,47.95,55180.94,30.49,91.63,25.21,O3,0,11009,424
1.07,0.81,0.03,0.14,1.1,25.56,8.19,177,258.97,52.87,54925.63,30.5,91.79,25.56,O3,0,11010,424
1.07,0.8,0.04,0.12,1.1,25.65,8.63,178,256.86,63.58,53573.51,30.52,91.94,25.65,O3,0,11011,424
1.09,0.83,0.03,0.11,1.1,25.38,9.8,170,255.43,66.32,52991.96,30.54,92.1,25.38,O3,0,11012,85
1.1,0.84,0.03,0.11,1.2,25.57,9.43,161,256.04,59.07,53446.41,30.55,92.26,25.57,O3,0,11013,85
1.11,0.85,0.04,0.11,1.2,25.88,8.57,156,257.29,50.08,54235.82,30.57,92.41,25.88,O3,0,11014,85
1.11,0.85,0.04,0.14,1.2,25.85,7.98,153,258.17,43.85,54817.27,30.59,92.57,25.85,O3,0,11015,85
1.11,0.85,0.04,0.16,1.2,25.77,8.21,151,257.96,42,54630.29,30.6,92.73,25.77,O3,0,11016,85
1.11,0.85,0.04,0.17,1.2,25.7,8.53,154,257.03,42.87,53905.01,30.62,92.88,25.7,O3,0,11017,85
1.11,0.84,0.03,0.17,1.2,25.42,6.84,160,257.26,41.21,54138.7,30.63,93.04,25.42,O3,0,11018,85
1.1,0.83,0.03,0.17,1.2,25.06,4.61,156,258.67,38.71,55327.33,30.65,93.2,25.06,O3,0,11019,85
1.07,0.81,0.03,0.19,1.2,24.27,4.61,147,258.62,40.03,55552.5,30.66,93.36,24.27,O3,0,11020,85
1.09,0.82,0.03,0.17,1.1,22.98,8.3,162,256.79,44.8,54885.99,30.68,93.51,22.98,O3,0,11021,85
1.09,0.82,0.03,0.17,1.1,21.74,9.84,173,255.2,55.51,54633.62,30.69,93.67,21.74,O3,0,11022,-1
1.09,0.8,0.03,0.17,1.1,21.21,9.37,-174,255.16,55.81,54618.85,30.71,93.83,21.21,O3,0,11023,279
1.06,0.8,0.03,0.17,1.1,20.51,10.58,-170,254.36,58.41,54049.08,30.72,93.98,20.51,O3,0,11024,279
1.07,0.79,0.03,0.23,1,20.19,9.31,-172,253.63,66.84,54490.87,30.73,94.14,20.19,O3,0,11025,279
1.11,0.83,0.03,0.26,1,19.77,8.32,-160,254.93,62.25,55898.75,30.75,94.3,19.77,O3,0,11026,279
1.13,0.85,0.03,0.24,1,19.68,8.94,-145,255.4,58.59,55745.95,30.76,94.46,19.68,O3,0,11027,912
1.16,0.88,0.03,0.24,1,18.24,7.93,-147,252.88,73.89,53977.25,30.78,94.61,18.24,O3,0,11028,912
1.27,0.96,0.03,0.29,1,18.66,5.38,-149,252.36,79.02,53419.36,30.79,94.77,18.66,O3,0,11029,912
1.43,1.08,0.03,0.3,1.1,19.27,3.75,-137,253.94,68.59,54886.35,30.8,94.93,19.27,O3,0,11030,912
1.71,1.29,0.04,0.28,1.1,21.37,2.4,-165,254.8,59.99,55735.7,30.81,95.09,21.37,O3,0,11031,279
1.76,1.31,0.04,0.27,1.1,21.73,4.17,136,255.5,55.79,56256.66,30.83,95.24,21.73,O3,0,11032,-1
1.8,1.34,0.05,0.24,1.1,22.28,5.32,128,258.6,43.47,58939.25,30.84,95.4,22.28,O3,0,11033,-1
1.84,1.38,0.05,0.23,1.2,22.65,3.58,97,261.7,37.96,61662.8,30.85,95.56,22.65,O3,0,11034,-1
1.84,1.37,0.05,0.21,1.1,22.6,2.88,74,261.64,39.34,61691.86,30.86,95.72,22.6,O3,0,11035,-1
1.87,1.39,0.05,0.19,1.2,22.72,3.77,127,259.38,37.79,59795.49,30.87,95.88,22.72,O3,0,11036,-1
1.84,1.37,0.05,0.2,1.2,22.48,6.45,147,258.48,32,58804.33,30.89,96.03,22.48,O3,0,11037,149
1.87,1.39,0.05,0.25,1.2,22.26,3.93,155,260.12,30.39,60693.64,30.9,96.19,22.26,O3,0,11038,149
1.93,1.44,0.05,0.34,1.2,21.87,5.06,-164,259.88,30.19,60480.81,30.91,96.35,21.87,O3,0,11039,-1
1.84,1.38,0.05,0.41,1.1,21.62,6.83,-172,256.2,34.75,56998.22,30.92,96.51,21.62,O3,0,11040,1539
1.89,1.42,0.05,0.45,1.1,21.01,7.11,167,253.74,44.01,55686.03,30.93,96.67,21.01,O3,0,11041,1539
1.96,1.47,0.05,0.42,1.1,21.12,5.11,151,254.6,47.8,57055.86,30.94,96.82,21.12,O3,0,11042,-1
2.06,1.55,0.05,0.41,1.1,21.07,5.59,140,255.44,48.92,58258.52,30.95,96.98,21.07,O3,0,11043,-1
2.29,1.73,0.06,0.35,1.2,21.94,8.02,146,256.86,45.17,59751.82,30.96,97.14,21.94,O3,0,11044,114
2.29,1.72,0.06,0.28,1.2,22.84,7.74,156,258.8,40.54,61421.56,30.97,97.3,22.84,O3,0,11045,114
2.19,1.64,0.06,0.21,1.2,24.13,8.5,166,256.87,46.21,59406.77,30.98,97.46,24.13,O3,0,11046,114
2.11,1.6,0.06,0.17,1.2,24.48,9.66,161,254.47,50.62,56877.2,30.99,97.62,24.48,O3,0,11047,114
2.14,1.61,0.06,0.15,1.2,24.22,9.28,148,253.93,55.31,56461.92,31,97.77,24.22,O3,0,11048,114
2.14,1.61,0.06,0.14,1.2,24.34,9.07,140,255.82,51.65,57964.05,31.01,97.93,24.34,O3,0,11049,149
2.19,1.64,0.06,0.17,1.2,23.33,7.17,132,259.77,40.71,61196.02,31.02,98.09,23.33,O3,0,11050,149
2.11,1.58,0.06,0.15,1.2,23.86,5.08,130,261.8,31.89,62442.02,31.03,98.25,23.86,O3,0,11051,149
2.13,1.59,0.06,0.16,1.2,23.83,3.13,70,262.5,32.75,63108.1,31.04,98.41,23.83,O3,0,11052,-1
2.14,1.61,0.06,0.16,1.2,23.41,2.83,63,264.74,28.5,65262.22,31.04,98.57,23.41,O3,0,11053,-1
2.19,1.64,0.07,0.23,1.2,24.52,4.88,145,263.73,26.69,64602.86,31.05,98.72,24.52,O3,0,11054,149
2.23,1.69,0.07,0.34,1.3,24.8,6.91,152,260.22,28.37,61697.18,31.06,98.88,24.8,O3,0,11055,149
2.27,1.71,0.08,0.41,1.3,24.35,6.24,141,258.93,29.19,60747.87,31.07,99.04,24.35,O3,0,11056,149
2.3,1.73,0.08,0.44,1.2,23.85,6.1,115,258.17,32.65,60254.64,31.08,99.2,23.85,O3,0,11057,1342
2.34,1.77,0.08,0.47,1.2,23.34,7.51,115,256.98,36.91,59175.43,31.08,99.36,23.34,O3,0,11058,1342
2.44,1.84,0.09,0.48,1.2,22.84,6.48,134,256.64,41.64,58926.45,31.09,99.52,22.84,O3,0,11059,0
2.74,2.08,0.1,0.48,1.3,22.52,5.53,167,255.87,48.18,58801.62,31.1,99.68,22.52,O3,0,11060,765
2.89,2.19,0.11,0.54,1.3,22.52,7.24,164,254.45,50.25,57717.95,31.1,99.83,22.52,O3,0,11061,765
2.56,1.93,0.09,0.43,1.3,23.59,11.06,140,253.53,44.08,56376.66,31.11,99.99,23.59,O3,0,11062,0
2.43,1.83,0.08,0.39,1.3,24.12,11.71,136,256.88,33.62,59125.89,31.12,100.15,24.12,O3,0,11063,0
2.46,1.85,0.08,0.47,1.3,24.07,6.8,153,261.33,29.47,63878.32,31.12,100.31,24.07,O3,0,11064,37
2.56,1.92,0.08,0.51,1.3,23.87,7.08,159,258.05,38.91,61289.66,31.13,100.47,23.87,O3,0,11065,37
2.5,1.88,0.08,0.42,1.3,24.08,10.31,135,255.75,42.77,59055.67,31.13,100.63,24.08,O3,0,11066,0
2.53,1.9,0.08,0.45,1.3,24.51,10.64,132,259.72,34.68,63044.15,31.14,100.79,24.51,O3,0,11067,0
2.51,1.89,0.08,0.48,1.3,24.9,9.61,144,260.47,34.54,64330.49,31.14,100.95,24.9,O3,0,11068,0
2.41,1.81,0.08,0.47,1.3,25.53,10,148,257.11,39.2,60680.71,31.15,101.1,25.53,O3,0,11069,-1
2.39,1.79,0.08,0.4,1.3,25.61,10.07,136,254.75,40.54,58176.78,31.15,101.26,25.61,O3,0,11070,0
2.29,1.72,0.08,0.34,1.3,25.96,11.32,130,255.92,35.96,59205.9,31.16,101.42,25.96,O3,0,11071,0
2.09,1.56,0.07,0.26,1.3,26.75,14.09,128,256.42,32.08,59196.86,31.16,101.58,26.75,O3,0,11072,0
2.11,1.58,0.08,0.27,1.3,26.97,15.47,128,258.65,23.22,59976.92,31.17,101.74,26.97,O3,0,11073,0
2.36,1.77,0.12,0.36,1.3,25.13,7.95,149,265.34,17.68,66393.5,31.17,101.9,25.13,O3,0,11074,-1
2.84,2.15,0.13,0.52,1.5,25.08,8.15,-176,266.98,21.41,68810.88,31.18,102.06,25.08,O3,0,11075,2108
2.46,1.86,0.1,0.41,1.3,25.58,12.5,153,263.2,25.5,64406.76,31.18,102.22,25.58,O3,0,11076,1855
2.33,1.76,0.1,0.37,1.3,25.89,13.44,147,262.74,25.4,63501.56,31.18,102.38,25.89,O3,0,11077,1855
2.29,1.73,0.09,0.34,1.3,26.09,10.87,160,261.75,29.33,63171.29,31.19,102.53,26.09,O3,0,11078,1855
2.17,1.63,0.08,0.32,1.3,26.36,12.85,155,257.06,39.89,59285.83,31.19,102.69,26.36,O3,0,11079,1855
1.9,1.42,0.07,0.24,1.3,27.28,15.38,137,256.94,37.37,58773.14,31.19,102.85,27.28,O3,0,11080,0
1.86,1.39,0.07,0.23,1.3,27.75,16.59,132,260.19,30.37,61261.62,31.19,103.01,27.75,O3,0,11081,0
1.97,1.47,0.08,0.26,1.3,26.99,14.19,133,263.87,25.22,64341.12,31.2,103.17,26.99,O3,0,11082,0
9.29,7.49,1.1,1.15,1.7,25.23,4.96,138,269.8,23.63,73269.36,31.2,103.33,25.23,O3,0,11083,0
101.31,69.55,15.81,11.76,6.3,14.65,0.98,-54,271.42,30.22,82402.68,31.2,103.49,101.31,PM2.5,0,11084,-1
32.74,26.77,4.62,4.35,2.9,21.22,1.01,90,271.68,27.99,83085.8,31.2,103.65,32.74,PM2.5,0,11085,-1
50.69,42.34,7.99,7.01,3.9,19.16,2.61,59,272.07,25.31,84966.93,31.2,103.81,50.69,PM2.5,0,11086,-1
213.43,124.14,43.16,26.93,13.1,5.08,4.51,28,273.84,20.82,91011.59,31.21,103.97,213.43,PM2.5,0,11087,-1
280.52,163.97,54.65,29.74,18.1,2.82,1.84,26,274.47,22.71,95261.57,31.21,104.13,280.52,PM2.5,0,11088,-1
280.75,162.6,54.24,29,18,2.99,0.58,-59,273.28,29.23,96336.21,31.21,104.28,280.75,PM2.5,0,11089,-1
265.38,152.14,51.19,27.36,16.9,3.67,1.23,-29,273.84,25.66,95891.67,31.21,104.44,265.38,PM2.5,0,11090,-1
241.81,135.01,37.85,21.11,14.8,7.16,0.55,-3,273.93,26.46,96053.89,31.21,104.6,241.81,PM2.5,0,11091,-1
229.68,127.39,32.08,17.77,13.8,9.32,0.36,102,273.97,27.42,96598.39,31.21,104.76,229.68,PM2.5,0,11092,-1
219.77,121.52,29.57,16.16,13.1,10.56,0.42,151,274.1,28.41,96918.03,31.21,104.92,219.77,PM2.5,0,11093,-1
204.83,112.64,26.05,14.14,12,11.98,0.27,-148,274.29,29.66,96973.34,31.21,105.08,204.83,PM2.5,0,11094,-1
192,106.53,21.42,12.41,11.3,12.99,0.44,-117,274.05,34.42,97043.02,31.21,105.24,192,PM2.5,0,11095,-1
191.23,106.09,18.49,11.43,11.3,13.41,0.49,-149,274.43,36.5,96606.37,31.21,105.4,191.23,PM2.5,0,11096,-1
194.73,107.32,16.09,10.03,11.4,14.01,0.69,132,274.81,34.59,95786.95,31.21,105.56,194.73,PM2.5,0,11097,-1
204.35,111.94,15.82,9.96,12.1,13.84,1.5,111,275.07,33.07,95932.49,31.21,105.72,204.35,PM2.5,0,11098,1289
208.53,114.39,15.84,9.99,12.3,13.59,2.13,113,275.42,32.3,97059.13,31.21,105.87,208.53,PM2.5,0,11099,1289
209.15,114.9,16.79,10.59,12.3,13.04,2.31,129,274.9,35.84,98084.25,31.21,106.03,209.15,PM2.5,0,11100,643
208.38,114.48,18.52,11.72,12.1,12.31,1.84,147,274.41,38.37,98166.45,31.2,106.19,208.38,PM2.5,0,11101,643
204.5,112.15,19.35,12.37,11.8,11.96,1.62,165,274.96,35,97748.1,31.2,106.35,204.5,PM2.5,0,11102,270
212.03,116.52,18.93,12.47,12.5,11.69,2,-177,274.82,35.37,97652.63,31.2,106.51,212.03,PM2.5,0,11103,270
201.94,110.73,16.25,10.81,11.7,12.51,2.47,-166,274.99,34.78,97752.28,31.2,106.67,201.94,PM2.5,0,11104,1194
174.39,99.3,13.28,8.62,10.1,13.7,2.58,-163,275.49,32.46,97282.45,31.2,106.83,174.39,PM2.5,0,11105,1194
171.04,98.18,13.54,9.3,9.9,13.17,3.06,-170,275.18,34.4,97263.57,31.19,106.99,171.04,PM2.5,0,11106,270
174.31,100.02,15.78,12.34,10.1,11.59,3.09,-163,275.16,35.91,97852.46,31.19,107.15,174.31,PM2.5,0,11107,-1
175.54,100.98,18.46,15.62,10.3,10.03,3.08,-141,274.99,36.93,97675.91,31.19,107.31,175.54,PM2.5,0,11108,329
169.47,98.4,19.4,14.89,10.2,10.62,3.71,-138,273.99,42.73,97541.63,31.19,107.47,169.47,PM2.5,0,11109,329
162.51,95.53,21.47,14.86,10,11.11,2.71,-136,274.29,41.89,96910.34,31.18,107.62,162.51,PM2.5,0,11110,329
140.61,85.59,15.48,9.64,8.7,14.38,1.77,-159,274.49,39.67,95887.69,31.18,107.78,140.61,PM2.5,0,11111,378
130.65,81.06,14.93,8.71,8.2,15.22,2.19,178,274.78,37.91,95752.05,31.18,107.94,130.65,PM2.5,0,11112,378
120.34,76.48,16.6,8.28,7.6,16.09,2.32,-175,274.51,38.75,95662.76,31.17,108.1,120.34,PM2.5,0,11113,378
110.8,72.56,26.24,12.87,7.1,13.64,2.34,-176,273.97,41.04,95803.89,31.17,108.26,110.8,PM2.5,0,11114,378
108.62,71.78,31.02,14.51,7,12.43,0.57,153,273.85,43.59,96672.21,31.16,108.42,108.62,PM2.5,0,11115,1308
87.47,61.73,14.66,6.73,5.8,17.22,0.24,94,274.33,40.92,96439.36,31.16,108.58,87.47,PM2.5,0,11116,-1
72.21,54.72,10.15,5.57,5,18.25,0.51,-154,274.53,38.31,95667.16,31.15,108.74,72.21,PM2.5,0,11117,-1
68.31,52.91,9.24,5.39,4.8,18.28,1.18,-98,273.79,38.44,94346.61,31.15,108.9,68.31,PM2.5,0,11118,-1
68.08,52.71,9.24,5.24,4.7,18.05,1.48,-92,272.28,40.76,92804.26,31.14,109.05,68.08,PM2.5,0,11119,-1
66.54,52.06,9.66,5.32,4.6,17.86,2.16,-144,272.11,41.07,94186.34,31.14,109.21,66.54,PM2.5,0,11120,-1
68.39,52.94,10.95,5.88,4.7,17.38,3.79,-150,272.42,41.28,95454.62,31.13,109.37,68.39,PM2.5,0,11121,-1
82.81,59.55,17.44,8.23,5.6,16.16,2.42,-145,271.38,45.35,94606.02,31.13,109.53,82.81,PM2.5,0,11122,-1
82.81,59.59,19.63,8.89,5.6,16.31,0.32,55,271.87,43.14,95128.62,31.12,109.69,82.81,PM2.5,0,11123,-1
64.78,51.31,12.23,6.49,4.5,17.87,0.72,56,272.44,41.17,95199.02,31.12,109.85,64.78,PM2.5,0,11124,-1
54.94,43.63,8.4,4.92,4,18.74,2.5,116,271.17,42.78,91645.17,31.11,110.01,54.94,PM2.5,0,11125,-1
48.07,37.58,6.19,3.98,3.6,18.93,6.05,113,271.45,40.26,90753.3,31.1,110.17,48.07,PM2.5,0,11126,-1
43.33,33.85,4.64,3.48,3.3,18.86,4.69,126,273.9,32.53,93844.46,31.1,110.32,43.33,PM2.5,0,11127,-1
41,31.96,3.93,3.26,3.1,18.31,2.53,-169,273.29,36.16,93972.82,31.09,110.48,41,PM2.5,0,11128,2095
45.77,35.68,4.68,3.71,3.4,17.55,2.83,-151,273.55,39.14,93334.81,31.08,110.64,45.77,PM2.5,0,11129,-1
43.7,34.06,4.27,3.53,3.3,17.08,4.32,-168,273.81,38.61,92205.87,31.08,110.8,43.7,PM2.5,0,11130,-1
39.46,30.66,3.67,3.26,3.1,17.28,5.66,171,273.08,38.76,89648.21,31.07,110.96,39.46,PM2.5,0,11131,-1
37.69,29.29,3.47,3.21,3,17.31,8.01,155,274.55,33.71,90531.28,31.06,111.12,37.69,PM2.5,0,11132,-1
37.51,29.24,3.48,3.29,3,17.12,7.64,145,276.4,32.92,93883.24,31.05,111.28,37.51,PM2.5,0,11133,1641
38.33,29.89,3.79,3.5,3,16.87,6.18,141,277.09,34.39,96388.61,31.04,111.43,38.33,PM2.5,0,11134,1641
42.63,33.49,5.55,4.53,3.3,16.18,4.06,129,276.09,39.95,98075.34,31.04,111.59,42.63,PM2.5,0,11135,1184
43.21,33.83,5.61,4.75,3.3,15.9,4.19,131,275.12,43.63,99675.74,31.03,111.75,43.21,PM2.5,0,11136,1184
45.01,35.32,6.18,5.34,3.5,15.48,4.01,128,275.05,43.83,100668.4,31.02,111.91,45.01,PM2.5,0,11137,1184
58.74,48.31,12.46,10.26,4.3,12.4,3.68,100,274.7,45.4,100758.52,31.01,112.07,58.74,PM2.5,0,11138,-1
75.85,57.24,15.61,12.99,5.2,10.5,5.13,71,274.31,44.43,100938.27,31,112.23,75.85,PM2.5,0,11139,7
89.09,63.38,16.32,14.28,5.9,9.45,5.55,63,274.02,44.26,101436.37,30.99,112.38,89.09,PM2.5,0,11140,7
102.65,69.72,17.77,16.03,6.6,8.27,4,53,273.15,48.09,101834.66,30.98,112.54,102.65,PM2.5,0,11141,7
112.29,74.17,19.26,17.07,7.1,7.61,2.5,46,272.67,51.01,101719.08,30.97,112.7,112.29,PM2.5,0,11142,-1
114.74,75.27,19.67,16.96,7.2,7.63,2.63,64,272.7,54.85,101044.05,30.96,112.86,114.74,PM2.5,0,11143,7
116.74,76.18,19.47,16.86,7.3,7.56,4.36,69,273.15,59.31,100615.71,30.95,113.02,116.74,PM2.5,0,11144,7
120.23,77.83,19.08,17.03,7.6,7.34,6,66,273.6,62.88,101003.16,30.94,113.18,120.23,PM2.5,0,11145,7
124.38,79.83,18.68,17.32,7.8,7.02,6.9,58,273.83,64.88,101629.24,30.93,113.33,124.38,PM2.5,0,11146,7
128.61,81.88,18.8,17.76,8.1,6.61,6.88,53,273.9,64.72,101848.91,30.92,113.49,128.61,PM2.5,0,11147,7
133.91,84.53,20.06,18.63,8.4,6,6.35,54,273.91,66.06,101926.62,30.91,113.65,133.91,PM2.5,0,11148,7
141.75,88.6,23.9,20.71,9,4.78,6.06,54,273.91,70.02,102021.17,30.9,113.81,141.75,PM2.5,0,11149,7
145.29,90.62,26.33,22.36,9.3,3.85,6.1,56,274.26,67.87,102021.67,30.89,113.97,145.29,PM2.5,0,11150,7
146.94,92.11,30.11,24.61,9.4,2.63,6.23,59,274.56,67.25,101990.13,30.87,114.12,146.94,PM2.5,0,11151,7
185.14,110.3,53.59,29.83,12,0.37,6.24,61,274.43,66.8,102002.8,30.86,114.28,185.14,PM2.5,0,11152,7
223.64,132.97,68.7,31.91,15.3,0.19,5.49,60,274.44,68.15,102042.19,30.85,114.44,223.64,PM2.5,0,11153,7
225.47,134.47,69.23,32,15.3,0.18,3.95,62,274.75,66.61,102130.89,30.84,114.6,225.47,PM2.5,0,11154,7
199.19,117.35,60.06,31.32,12.6,0.21,2.03,37,275.4,72.19,102248.23,30.83,114.76,199.19,PM2.5,0,11155,-1
181.53,106.5,49.6,27.98,10.8,0.86,2.43,-17,274.08,77.15,101486.3,30.81,114.91,181.53,PM2.5,0,11156,-1
175.47,102.14,41.6,24.8,10.2,2.14,1.24,-36,273.3,77.97,100397.55,30.8,115.07,175.47,PM2.5,0,11157,-1
167.11,98.3,38.78,23.25,9.7,2.82,1.8,-130,271.85,82.39,100540.59,30.79,115.23,167.11,PM2.5,0,11158,1428
159.59,95.15,37.17,22.57,9.2,3.21,3.66,-132,270.83,84.49,100495.05,30.78,115.39,159.59,PM2.5,0,11159,-1
149.22,90.79,34.39,21.45,8.6,3.88,3.18,-118,271.06,81.55,99822.74,30.76,115.54,149.22,PM2.5,0,11160,1428
139.66,86.34,32.24,20.71,8,4.34,2.34,-138,270.55,82.16,98893.42,30.75,115.7,139.66,PM2.5,0,11161,-1
132.78,83,29.7,19.68,7.6,5.01,2.12,163,270.67,79.49,98140.55,30.73,115.86,132.78,PM2.5,0,11162,-1
128.86,81.19,28.33,19.22,7.4,5.21,3.83,134,271.09,73.42,97973.52,30.72,116.02,128.86,PM2.5,0,11163,-1
126.56,80.12,26.56,18.98,7.2,5.24,5.43,115,271.09,71.86,97236.17,30.71,116.17,126.56,PM2.5,0,11164,40
122.45,78.3,24.56,18.52,7,5.58,7.91,104,272.6,63.08,97760.59,30.69,116.33,122.45,PM2.5,0,11165,40
122.58,78.36,23.15,18.67,7.1,5.44,8.73,101,274.77,55.09,100131.18,30.68,116.49,122.58,PM2.5,0,11166,40
128.06,80.83,22.21,19.19,7.4,4.92,6.98,81,275.14,56.36,101706.2,30.66,116.64,128.06,PM2.5,0,11167,413
134.39,83.61,21.41,19.41,7.8,4.52,6.39,59,274.54,64.39,101758.58,30.65,116.8,134.39,PM2.5,0,11168,263
138.49,85.61,20.68,19.85,8,4.13,6.57,61,274.16,64.11,101803.41,30.63,116.96,138.49,PM2.5,0,11169,263
127.78,81.5,20.35,19.14,7.4,4.89,6.88,55,276.18,72.92,102143.17,30.62,117.12,127.78,PM2.5,0,11170,263
124.57,79.91,18.06,18.25,7.3,4.31,6.27,43,275.15,74.85,102232.65,30.6,117.27,124.57,PM2.5,0,11171,263
110.99,73.61,15.34,15.73,6.5,5.16,7.23,32,274.35,64.46,101593.02,30.59,117.43,110.99,PM2.5,0,11172,417
98.15,67.58,13.5,12.9,5.7,6.76,9.15,38,274.62,61.37,100613.09,30.57,117.59,98.15,PM2.5,0,11173,417
92.56,64.94,12.68,11.81,5.4,7.32,9.89,51,275.73,54.25,100494.16,30.55,117.74,92.56,PM2.5,0,11174,263
