country,language,budget,gross,imdb_score,title_year,num_voted_users,num_critic_for_reviews,num_user_for_reviews,director_name,duration,genres,movie_title,content_rating
USA,English,2000000,2557668,5.3,2015,3911,495,1067,Marc Webb,142,Action|Adventure|Fantasy|Sci-Fi,The Amazing Spider-Man 2,PG-13
USA,English,2000000,0,6.6,2013,4204,599,1225,Marc Webb,153,Action|Adventure|Fantasy,The Amazing Spider-Man,PG-13
USA,English,2000000,34522221,7,2011,15401,333,463,Anton Corbijn,105,Crime|Drama|Thriller,The American,R
USA,English,2000000,0,8.2,2015,108,141,126,Clay Kaytis,97,Action|Animation|Comedy|Family,The Angry Birds Movie,PG
USA,English,2000000,13746550,6.1,2012,29322,145,108,Todd Lincoln,83,Horror|Thriller,The Apparition,PG-13
USA,English,2000000,92401,6.3,2010,56402,122,71,Gavin Wiesen,83,Drama|Romance,The Art of Getting By,PG-13
USA,English,2000000,14673301,6.9,2014,112899,576,583,Michel Hazanavicius,100,Comedy|Drama|Romance,The Artist,PG-13
USA,English,2000000,0,5.5,2010,9280,205,87,Hsiao-Hsien Hou,105,Action|Drama,The Assassin,Not Rated
USA,English,2000000,0,3.4,2015,838,29,97,,60,Action|Adventure|Crime,The A-Team            ,TV-PG
France,English,2000000,12555230,5.3,2011,18566,703,1722,Joss Whedon,173,Action|Adventure|Sci-Fi,The Avengers,PG-13
USA,English,2000000,0,6.1,2012,5732,703,1722,Joss Whedon,173,Action|Adventure|Sci-Fi,The Avengers,PG-13
USA,English,2000000,0,5.7,2013,3605,195,112,Nick Murphy,107,Horror|Thriller,The Awakening,R
USA,English,2000000,0,4.5,2015,1040,5,33,,60,Game-Show|Reality-TV|Romance,The Bachelor            ,
USA,English,2000000,1477002,6.9,2015,16645,148,97,Alan Poul,104,Comedy|Romance,The Back-up Plan,PG-13
USA,English,2000000,0,4.8,2016,162,276,148,Jodie Foster,91,Drama,The Beaver,PG-13
USA,English,2000000,2436,5.7,2012,344,264,266,John Madden,124,Comedy|Drama,The Best Exotic Marigold Hotel,PG-13
USA,English,2000000,0,4.4,2011,583,56,64,Malcolm D. Lee,123,Comedy|Drama,The Best Man Holiday,R
UK,English,2000000,0,7.4,2015,7,85,99,Michael Hoffman,118,Drama|Romance,The Best of Me,PG-13
UK,English,2000000,3590010,6.1,2015,20885,124,131,Giuseppe Tornatore,131,Crime|Drama|Mystery|Romance,The Best Offer,R
USA,English,2000000,0,3.6,2015,133,252,106,Steven Spielberg,117,Adventure|Family|Fantasy,The BFG,PG
USA,English,2000000,6531491,7.2,2010,111658,426,374,Adam McKay,130,Biography|Comedy|Drama|History,The Big Short,R
USA,English,1950000,0,5.2,2015,2032,133,108,Justin Zackham,89,Comedy,The Big Wedding,R
USA,English,1900000,444044,7.2,2015,744,108,125,David Frankel,100,Comedy,The Big Year,PG
USA,English,1800000,12784397,7.3,2012,70336,21,8,Nate Parker,120,Biography|Drama,The Birth of a Nation,R
USA,English,1800000,0,5.4,2012,686,92,16,Mathieu Amalric,76,Crime|Romance|Thriller,The Blue Room,R
Canada,English,1800000,0,3.4,2013,761,1,54,,30,Drama|Romance,The Bold and the Beautiful            ,TV-14
France,English,1800000,40990055,5.6,2010,41509,325,560,Albert Hughes,118,Action|Adventure|Drama|Thriller,The Book of Eli,R
USA,English,1750000,0,6.3,2013,28,156,102,Jorge R. Gutiérrez,95,Adventure|Animation|Comedy|Family|Fantasy|Romance,The Book of Life,PG
USA,English,1700000,183490,5.8,2010,463,252,236,Brian Percival,131,Drama|War,The Book Thief,PG-13
USA,English,1500000,0,3.3,2015,1547,1,2,,41,Action|Crime|Drama|Thriller,The Border            ,
USA,English,1500000,0,3.1,2015,735,154,96,Ben Falcone,99,Comedy,The Boss,R
Canada,English,1500000,1521,5.7,2012,1231,161,135,Andy Tennant,110,Action|Comedy|Romance,The Bounty Hunter,PG-13
USA,English,1500000,53991137,6.8,2010,202800,436,504,Tony Gilroy,135,Action|Adventure|Thriller,The Bourne Legacy,PG-13
USA,English,1500000,0,7.6,2015,7,219,122,Graham Annable,96,Adventure|Animation|Comedy|Family|Fantasy,The Boxtrolls,PG
USA,English,1500000,0,7.5,0,16769,149,131,Rob Cohen,91,Mystery|Thriller,The Boy Next Door,R
Canada,English,1500000,0,2.8,2014,459,159,155,William Brent Bell,97,Horror|Mystery|Thriller,The Boy,PG-13
USA,English,1500000,0,6.3,2013,291,0,0,Amal Al-Agroobi,62,Documentary|Family,The Brain That Sings,
France,French,1500000,0,5.6,2011,4068,62,39,Ramaa Mosley,101,Comedy|Fantasy|Thriller,The Brass Teapot,R
USA,English,1500000,105943,6.1,2015,1351,634,986,Drew Goddard,95,Fantasy|Horror|Mystery|Thriller,The Cabin in the Woods,R
USA,English,1500000,638476,6.6,2011,13223,285,266,Brad Anderson,94,Crime|Thriller,The Call,R
Egypt,Arabic,1500000,0,8.1,2013,6678,48,28,Jason Stone,108,Thriller,The Calling,R
USA,English,1500000,3447339,5.8,2013,29517,48,28,Jason Stone,108,Thriller,The Calling,R
USA,English,1500000,0,5.5,2014,95,255,177,Jay Roach,85,Comedy,The Campaign,R
USA,English,1420000,0,4.1,2014,794,162,87,Paul Schrader,99,Drama|Thriller,The Canyons,R
USA,English,1400000,0,6.9,2014,330,215,149,David Dobkin,118,Comedy|Fantasy,The Change-Up,R
Kyrgyzstan,English,1400000,0,8.7,2014,3144,4,10,Tom Seidman,98,Drama|Family,The Christmas Bunny,PG
USA,English,1400000,0,8.4,0,63982,9,34,John Stephenson,100,Drama|Family,The Christmas Candle,PG
USA,English,1300000,0,2.7,2010,5579,228,227,Michael Apted,113,Adventure|Family|Fantasy,The Chronicles of Narnia: The Voyage of the Dawn Treader,PG
USA,English,1300000,0,7.6,2014,101,119,113,Mabrouk El Mechri,93,Action|Thriller,The Cold Light of Day,PG-13
Mexico,Spanish,1300000,11278,7,2013,1229,147,99,Marcus Dunstan,82,Action|Horror|Thriller,The Collection,R
USA,English,1250000,0,3.4,2015,2348,9,39,,286,Drama|History|Thriller,The Company            ,
Canada,English,1200000,0,4.5,2011,652,300,279,James Wan,134,Horror|Mystery|Thriller,The Conjuring 2,R
USA,English,1200000,0,4.2,2015,71,511,807,James Wan,112,Horror|Mystery|Thriller,The Conjuring,R
USA,English,1200000,594904,6,2012,2582,199,135,Robert Redford,122,Crime|Drama|History,The Conspirator,PG-13
Canada,English,1200000,0,3.8,2012,1321,336,431,Ridley Scott,138,Crime|Drama|Thriller,The Counselor,R
USA,English,1200000,2859955,6,2013,2417,308,251,Breck Eisner,101,Horror|Thriller,The Crazies,R
Canada,English,1200000,24784,7.4,2011,591,257,195,Kirk De Micco,98,Adventure|Animation|Comedy|Family|Fantasy,The Croods,PG
USA,Spanish,1200000,3830,7.2,2013,27,32,22,Derick Martini,89,Drama|Horror|Mystery|Thriller,The Curse of Downers Grove,
USA,English,1200000,0,4.6,2015,742,813,2701,Christopher Nolan,164,Action|Thriller,The Dark Knight Rises,PG-13
Canada,English,1100000,56129,6.1,2010,6555,195,211,Chris Gorak,89,Action|Adventure|Horror|Sci-Fi|Thriller,The Darkest Hour,PG-13
UK,English,1100000,0,7,2015,162,17,15,Matthew R. Anderson,89,Action|Horror|Sci-Fi,The Dead Undead,R
USA,English,1100000,0,3,2010,737,18,77,,60,Drama|Fantasy|Mystery|Sci-Fi,The Dead Zone            ,TV-14
Indonesia,Indonesian,1100000,4105123,7.6,2011,148221,258,165,John Madden,113,Drama|Thriller,The Debt,R
Norway,English,1100000,0,4.9,2014,512,549,439,Alexander Payne,115,Comedy|Drama,The Descendants,R
Italy,English,1100000,0,2.6,2013,332,225,290,William Brent Bell,83,Horror,The Devil Inside,R
USA,English,1066167,258113,7.1,2013,42678,167,125,Lee Tamahori,109,Biography|Drama|Thriller,The Devil's Double,R
USA,English,1000000,0,7.1,2013,122,168,72,Marielle Heller,102,Drama|Romance,The Diary of a Teenage Girl,R
USA,English,1000000,4946250,7.4,2013,9540,313,310,Larry Charles,99,Comedy|Romance,The Dictator,R
USA,0,1000000,0,5.3,2014,207,185,141,Ron Howard,111,Comedy|Drama,The Dilemma,PG-13
Denmark,English,1000000,100240,6.8,2014,1220,73,40,Matt Johnson,83,Crime|Drama|Thriller,The Dirties,Not Rated
New Zealand,English,1000000,287761,7.6,2013,2482,174,226,Xavier Gens,122,Drama|Sci-Fi|Thriller,The Divide,R
Canada,English,1000000,0,5.4,2014,137,9,8,Alex Ranarivelo,101,Drama,The Dog Lover,PG
USA,English,1000000,18112929,5,2012,52642,0,0,,30,Drama|Family,The Doombolt Chase            ,
USA,English,1000000,62480,5.5,2015,1048,132,116,Ari Sandel,101,Comedy,The DUFF,PG-13
USA,English,1000000,0,3.8,2014,93,200,119,Zal Batmanglij,116,Drama|Thriller,The East,PG-13
USA,English,1000000,0,5.2,2015,6256,292,436,Antoine Fuqua,132,Action|Crime|Thriller,The Equalizer,R
USA,English,1000000,96734,5.6,2012,606,383,474,Simon West,103,Action|Adventure|Thriller,The Expendables 2,R
Mexico,Spanish,1000000,0,6.8,2013,3499,320,351,Patrick Hughes,131,Action|Adventure|Thriller,The Expendables 3,PG-13
USA,English,1000000,0,5.8,2014,1359,424,741,Sylvester Stallone,113,Action|Adventure|Thriller,The Expendables,R
Pakistan,Urdu,1000000,0,7,2015,876,104,29,Shari Springer Berman,108,Comedy,The Extra Man,R
USA,English,1000000,0,5.7,2011,982,78,25,Michael Winterbottom,101,Drama,The Face of an Angel,Not Rated
USA,English,1000000,0,3.3,2013,34532,9,30,,60,Drama|Mystery,The Family            ,TV-PG
USA,English,1000000,0,2.2,2012,634,326,548,Josh Boone,133,Drama|Romance,The Fault in Our Stars,PG-13
UK,Indonesian,1000000,484221,8.2,2012,23836,224,105,Bill Condon,128,Biography|Drama|Thriller,The Fifth Estate,R
USA,English,1000000,53245055,4.2,2012,30570,410,389,David O. Russell,116,Biography|Drama|Sport,The Fighter,R
India,Hindi,1000000,4231500,7.8,2013,30479,178,113,Craig Gillespie,117,Action|Drama|History|Thriller,The Finest Hours,PG-13
USA,English,1000000,5997134,7.2,2012,36381,232,141,Nicholas Stoller,131,Comedy|Romance,The Five-Year Engagement,R
USA,English,1000000,0,6.3,2014,1354,136,130,Yimou Zhang,146,Drama|History|Romance|War,The Flowers of War,R
UK,English,1000000,0,5.6,2012,6513,43,359,,43,Crime|Drama|Mystery|Thriller,The Following            ,TV-14
USA,English,1000000,31537320,5.7,2014,44329,185,127,Jason Zada,93,Horror|Mystery|Thriller,The Forest,PG-13
USA,English,1000000,0,3.5,2013,2057,66,22,Brandon Trost,82,Comedy,The FP,R
USA,English,990000,0,4.9,2015,2706,120,133,Scott Walker,105,Crime|Drama|Mystery|Thriller,The Frozen Ground,R
USA,English,950000,0,6,2014,7870,12,28,Andrew Hyatt,95,Horror|Thriller,The Frozen,PG-13
Germany,English,950000,0,5.5,2013,6265,159,150,Travis Cluff,81,Horror|Thriller,The Gallows,R
USA,English,930000,20186,5.7,2011,6025,175,145,Rupert Wyatt,111,Crime|Drama|Thriller,The Gambler,R
USA,English,913000,0,7.1,2014,265,175,145,Rupert Wyatt,111,Crime|Drama|Thriller,The Gambler,R
France,French,900000,0,6.7,2011,19,105,33,Dror Moreh,101,Documentary|War,The Gatekeepers,PG-13
USA,English,900000,16097842,7.5,2013,53919,8,3,Aleksandr Veledinskiy,120,Adventure|Drama,The Geographer Drank His Globe Away,
USA,English,900000,6643,6.4,2012,11965,94,19,Paul Bunnell,106,Comedy|Fantasy|Musical|Sci-Fi,The Ghastly Love of Johnny X,Not Rated
USA,English,850000,1243961,6,2012,13421,343,349,Roman Polanski,128,Mystery|Thriller,The Ghost Writer,PG-13
USA,English,800000,0,5.2,2013,704,297,279,Joel Edgerton,108,Mystery|Thriller,The Gift,R
USA,English,750000,0,4.9,2015,514,297,279,Joel Edgerton,108,Mystery|Thriller,The Gift,R
USA,English,750000,4007792,7,2012,101287,517,632,David Fincher,158,Crime|Drama|Mystery|Thriller,The Girl with the Dragon Tattoo,R
USA,English,750000,77501,5.5,2011,27260,19,17,,27,Drama,The Girlfriend Experience            ,TV-MA
USA,English,700000,0,5.3,2015,1432,198,260,Phillip Noyce,97,Drama|Romance|Sci-Fi,The Giver,PG-13
USA,English,650000,0,5.4,2012,3699,298,345,Peter Sohn,93,Adventure|Animation|Comedy|Family|Fantasy,The Good Dinosaur,PG
USA,English,650000,18469,6.5,2010,34263,25,26,David G. Evans,101,Drama,The Grace Card,PG-13
USA,English,650000,0,7.4,2014,5,536,644,Wes Anderson,99,Adventure|Comedy|Crime|Drama,The Grand Budapest Hotel,R
USA,English,625000,0,3.9,2013,344,4,20,,60,Drama,The Grand            ,
USA,English,600000,0,8,2014,6,273,111,Kar-Wai Wong,122,Action|Biography|Drama,The Grandmaster,PG-13
USA,English,600000,35688,5.1,2014,4167,280,124,Paolo Sorrentino,172,Drama,The Great Beauty,Not Rated
USA,English,600000,0,4.5,2013,719,490,753,Baz Luhrmann,143,Drama|Romance,The Great Gatsby,PG-13
USA,English,560000,2245,7.2,2011,57,490,753,Baz Luhrmann,143,Drama|Romance,The Great Gatsby,PG-13
India,Hindi,550000,0,7,2013,113,130,45,Morgan Spurlock,90,Comedy|Documentary,The Greatest Movie Ever Sold,PG-13
Iran,Persian,500000,7098492,8.4,2011,151812,447,443,Michel Gondry,119,Action|Comedy|Crime|Sci-Fi|Thriller,The Green Hornet,PG-13
USA,English,500000,0,7.4,2016,259,285,164,Eli Roth,100,Adventure|Horror,The Green Inferno,R
France,English,500000,0,4.3,2015,569,408,755,Joe Carnahan,117,Action|Adventure|Drama|Thriller,The Grey,R
USA,English,500000,21199,6.8,2014,40,261,131,John Michael McDonagh,96,Comedy|Crime|Thriller,The Guard,R
USA,English,500000,151389,7.1,2012,774,147,103,Anne Fletcher,95,Comedy|Drama,The Guilt Trip,PG-13
USA,English,500000,1332,4.6,2012,2038,224,110,Pierre Morel,115,Action|Crime|Drama|Mystery|Thriller,The Gunman,R
USA,English,500000,0,4.3,2015,53,1,1,Bill Benenson,71,Documentary,The Hadza: Last of the First,
USA,English,500000,0,6.6,2011,5025,383,402,Todd Phillips,102,Comedy,The Hangover Part II,R
USA,English,500000,0,3.5,2012,2012,3,2,U. Roberto Romano,80,Documentary,The Harvest/La Cosecha,
Slovenia,Slovenian,500000,0,6.4,2015,86,596,1018,Quentin Tarantino,187,Crime|Drama|Mystery|Thriller|Western,The Hateful Eight,R
UK,English,500000,26297,6.3,2011,25750,79,57,Tom Elkins,101,Drama|Horror|Mystery|Thriller,The Haunting in Connecticut 2: Ghosts of Georgia,R
USA,English,500000,0,5.4,2014,143,270,380,Paul Feig,123,Action|Comedy|Crime,The Heat,R
UK,English,500000,237301,6.4,2010,75669,373,460,Tate Taylor,146,Drama,The Help,PG-13
USA,English,500000,0,5.7,2016,62,26,39,William Kaufman,90,Action|Thriller,The Hit List,R
France,English,500000,98017,5.8,2010,26185,645,1367,Peter Jackson,182,Adventure|Fantasy,The Hobbit: An Unexpected Journey,PG-13
USA,English,500000,906666,6.8,2011,154,422,802,Peter Jackson,164,Adventure|Fantasy,The Hobbit: The Battle of the Five Armies,PG-13
Dominican Republic,Spanish,500000,0,6.9,2012,197,509,951,Peter Jackson,186,Adventure|Fantasy,The Hobbit: The Desolation of Smaug,PG-13
USA,English,500000,0,5.2,2016,15,208,132,Tommy Lee Jones,122,Drama|Western,The Homesman,R
USA,English,500000,133778,8.4,2012,3086,15,31,,30,Comedy|Family,The Honeymooners            ,
USA,English,500000,0,7.2,2014,38,10,3,Brian Dorton,97,Horror,The Horror Network Vol. 1,
USA,English,500000,48430,6.8,2010,20176,298,347,Andrew Niccol,125,Action|Adventure|Romance|Sci-Fi|Thriller,The Host,PG-13
Israel,Hebrew,450000,34151,7.2,2015,186,180,185,Lasse Hallström,122,Comedy|Drama,The Hundred-Foot Journey,PG
USA,English,450000,0,6.8,2013,64,502,706,Francis Lawrence,146,Adventure|Sci-Fi|Thriller,The Hunger Games: Catching Fire,PG-13
USA,English,450000,0,8.2,2014,78,403,591,Francis Lawrence,123,Adventure|Sci-Fi|Thriller,The Hunger Games: Mockingjay - Part 1,PG-13
USA,English,427000,2833383,5.7,2012,910,389,383,Francis Lawrence,137,Adventure|Sci-Fi,The Hunger Games: Mockingjay - Part 2,PG-13
USA,English,400000,425899,5.1,2010,1123,673,1959,Gary Ross,142,Adventure|Drama|Sci-Fi|Thriller,The Hunger Games,PG-13
UK,French,400000,0,7.7,2015,74,349,249,Thomas Vinterberg,115,Drama,The Hunt,R
New Zealand,English,350000,0,6.8,2014,23323,231,134,Cedric Nicolas-Troyan,120,Action|Adventure|Drama|Fantasy,The Huntsman: Winter's War,PG-13
USA,English,350000,0,3.4,2015,209,221,144,Ariel Vromen,106,Biography|Crime|Drama,The Iceman,R
USA,English,300000,0,5.2,2010,554,421,288,George Clooney,101,Drama,The Ides of March,R
USA,English,300000,0,4.3,2014,28,7,2,Patrick Meaney,81,Biography|Documentary,The Image Revolution,
USA,English,300000,0,7.2,2010,95,454,608,Morten Tyldum,114,Biography|Drama|Thriller|War,The Imitation Game,PG-13
USA,English,300000,2468,4.8,2014,241,230,70,James Gray,120,Drama|Romance,The Immigrant,R
USA,English,300000,0,6.4,2011,4550,371,322,J.A. Bayona,114,Drama|Thriller,The Impossible,PG-13
USA,English,300000,0,4.3,2015,24,15,42,,25,Comedy|Romance,The Inbetweeners            ,TV-14
USA,English,290000,0,4.3,2010,30,260,158,Don Scardino,100,Comedy,The Incredible Burt Wonderstone,PG-13
USA,English,270000,318622,6.4,2012,24668,72,29,Brad Furman,127,Biography|Crime|Drama|Thriller,The Infiltrator,R
USA,English,250000,0,7.1,2013,330,292,247,Ti West,101,Horror,The Innkeepers,R
USA,English,250000,0,8,2014,37,241,304,Nancy Meyers,121,Comedy|Drama,The Intern,PG-13
USA,English,250000,0,6.6,2014,25,246,281,Shawn Levy,125,Comedy,The Internship,PG-13
USA,English,250000,3388210,6.7,2011,46813,293,835,Evan Goldberg,112,Comedy,The Interview,R
Canada,English,250000,0,5.7,2010,300,331,350,Phyllida Lloyd,105,Biography|Drama|History,The Iron Lady,PG-13
USA,English,250000,0,6.2,2015,81,276,275,David Dobkin,141,Crime|Drama,The Judge,R
USA,English,250000,49494,3.9,2013,8511,370,398,Jon Favreau,106,Adventure|Drama|Family|Fantasy,The Jungle Book,PG
USA,English,250000,0,6.2,2010,450,370,398,Jon Favreau,106,Adventure|Drama|Family|Fantasy,The Jungle Book,PG
USA,English,250000,0,4.4,2012,1488,323,291,Lisa Cholodenko,106,Comedy|Drama,The Kids Are All Right,R
USA,English,250000,0,7.8,2013,6,225,176,Michael Winterbottom,109,Crime|Drama|Thriller,The Killer Inside Me,R
USA,English,250000,0,4,2015,146,1,1,Fernando Baez Mella,101,Crime|Drama,The King of Najayo,R
USA,English,225000,111300,7.5,2012,575,479,636,Tom Hooper,118,Biography|Drama|History|Romance,The King's Speech,R
USA,English,200000,0,8.1,2012,15,1,1,Tom Sanchez,110,Comedy|Drama,The Knife of Don Juan,
USA,English,200000,59379,6.8,2013,12796,280,1382,M. Night Shyamalan,103,Action|Adventure|Family|Fantasy,The Last Airbender,PG
USA,English,200000,78030,6.5,2012,1034,120,160,Ruairi Robinson,98,Horror|Sci-Fi|Thriller,The Last Days on Mars,R
USA,English,200000,0,7,2014,8,161,68,Ed Gass-Donnelly,93,Drama|Horror|Thriller,The Last Exorcism Part II,PG-13
USA,English,200000,0,5.4,2012,133,311,300,Daniel Stamm,87,Drama|Horror|Thriller,The Last Exorcism,PG-13
USA,English,200000,2428241,6.4,2010,2099,81,40,Richard LaGravenese,94,Comedy|Drama|Musical|Romance,The Last Five Years,PG-13
USA,English,200000,0,6.7,2012,37,4,17,Hyung-rae Shim,100,Comedy,The Last Godfather,PG-13
USA,English,180000,0,8.7,2014,27,123,185,Julie Anne Robinson,107,Drama|Family|Music|Romance,The Last Song,PG
Romania,Romanian,168000,0,6.5,2015,354,376,258,Jee-woon Kim,107,Action|Crime|Thriller,The Last Stand,R
USA,English,150000,4914,7,2015,123,202,117,Breck Eisner,106,Action|Adventure|Fantasy,The Last Witch Hunter,PG-13
USA,English,150000,0,5.3,2013,502,152,126,David Gelb,83,Horror|Sci-Fi|Thriller,The Lazarus Effect,PG-13
USA,English,150000,0,4,2016,60,2,14,Tanner Beard,108,Action|Adventure|History|Western,The Legend of Hell's Gate: An American Conspiracy,PG-13
USA,English,150000,5858,7.1,2014,260,156,202,Renny Harlin,99,Action|Adventure|Fantasy,The Legend of Hercules,PG-13
USA,English,125000,0,7.2,2014,100,248,239,David Yates,110,Action|Adventure|Drama|Romance,The Legend of Tarzan,PG-13
USA,English,125000,0,5.1,2015,172,248,239,David Yates,110,Action|Adventure|Drama|Romance,The Legend of Tarzan,PG-13
United Arab Emirates,Arabic,125000,0,8.2,2013,18,435,471,Phil Lord,100,Action|Adventure|Animation|Comedy|Family|Fantasy,The Lego Movie,PG
USA,English,125000,1573712,6.7,2011,21618,274,203,Brad Furman,118,Crime|Drama|Thriller,The Lincoln Lawyer,R
UK,English,120000,469947,7.7,2011,19846,7,3,Deryck Broom,87,Animation,The Lion of Judah,PG
USA,English,100000,1316074,7,2011,71387,1,1,Luke Dye,84,Family,The Little Ponderosa Zoo,
USA,English,100000,0,3.6,2013,101,119,64,Mark Osborne,108,Adventure|Animation|Drama|Family|Fantasy,The Little Prince,PG
Canada,English,100000,0,6.1,2011,40380,450,711,Gore Verbinski,150,Action|Adventure|Western,The Lone Ranger,PG-13
Canada,English,100000,0,7.7,2012,16701,117,116,George Tillman Jr.,128,Drama|Romance,The Longest Ride,PG-13
USA,English,100000,22757819,4.2,2015,13521,4,1,John D. Hancock,110,Drama|Music,The Looking Glass,
USA,English,100000,0,7.6,2014,80,234,166,Rob Zombie,101,Drama|Fantasy|Horror|Thriller,The Lords of Salem,R
USA,English,100000,0,6.8,2014,683,213,165,Sylvain White,97,Action|Crime|Drama|Mystery|Thriller,The Losers,PG-13
USA,English,100000,0,3.2,2015,169,10,16,Bill Muir,97,Adventure|Family|Fantasy,The Lost Medallion: The Adventures of Billy Stone,PG
USA,English,75000,0,5,2014,34,10,15,Roland Joffé,109,Action|Adventure|Romance|Sci-Fi,The Lovers,R
USA,English,75000,0,4.5,2015,48,10,15,Roland Joffé,109,Action|Adventure|Romance|Sci-Fi,The Lovers,R
USA,English,70000,0,5.8,2011,13065,170,106,Scott Hicks,101,Drama|Romance,The Lucky One,PG-13
USA,English,70000,30084,5.6,2014,5507,195,162,Ritesh Batra,104,Drama|Romance,The Lunchbox,PG
USA,English,65000,389804,6.3,2010,11816,8,9,Michael Walker,98,Thriller,The Maid's Room,
USA,English,60000,0,3.4,2012,485,362,360,Guy Ritchie,116,Action|Adventure|Comedy,The Man from U.N.C.L.E.,PG-13
USA,English,60000,0,5.4,2013,23,208,224,RZA,107,Action,The Man with the Iron Fists,R
USA,English,60000,40557,5.6,2011,1389,23,15,William Kaufman,90,Action|Thriller,The Marine 4: Moving Target,R
USA,English,50000,0,7.9,2013,53,568,1023,Ridley Scott,151,Adventure|Drama|Sci-Fi,The Martian,PG-13
USA,English,50000,0,6,2015,61,9,15,Warren P. Sonoda,105,Action|Biography|Crime|Drama|Family|Fantasy,The Masked Saint,PG-13
USA,English,50000,0,3.7,2012,106,546,405,Paul Thomas Anderson,144,Drama,The Master,R
USA,English,50000,0,7.4,2014,66,297,524,Wes Ball,113,Action|Mystery|Sci-Fi|Thriller,The Maze Runner,PG-13
USA,English,45000,0,5.5,2013,181,252,181,Simon West,93,Action|Crime|Thriller,The Mechanic,R
USA,English,42000,0,6.6,2013,733,3,57,,60,Drama|Fantasy|Mystery|Thriller,The Messengers            ,
USA,English,40000,0,3.2,2011,192,14,28,,60,Crime|Drama|Mystery,The Missing            ,
USA,English,25000,0,4.8,2015,57,371,403,George Clooney,118,Drama|War,The Monuments Men,PG-13
USA,English,22000,0,3.3,2013,114,212,457,Harald Zwart,130,Fantasy|Horror|Mystery|Romance,The Mortal Instruments: City of Bones,PG-13
USA,English,20000,0,4,2011,1771,398,252,James Bobin,103,Adventure|Comedy|Family|Musical,The Muppets,PG
USA,English,20000,0,3.2,2014,73,87,21,Michel Leclerc,100,Comedy|Drama|Romance,The Names of Love,R
USA,English,17350,0,3,2011,125,253,73,Nicolas Winding Refn,118,Horror|Thriller,The Neon Demon,R
Kenya,Swahili,15000,0,7.4,2014,70,239,237,Paul Haggis,133,Crime|Drama|Romance|Thriller,The Next Three Days,PG-13
USA,English,9000,4584,6.4,2011,1338,172,152,Roger Donaldson,108,Action|Crime|Thriller,The November Man,R
USA,English,1400,0,6.3,2013,38,121,64,Peter Lepeniotis,85,Adventure|Animation|Comedy|Family,The Nut Job,PG
Germany,German,0,59774,6.8,2010,4212,47,24,Andrey Konchalovskiy,110,Action|Family|Fantasy|Musical,The Nutcracker in 3D,PG
0,0,0,0,7.2,0,6,20,281,,44,Comedy|Drama|Romance,The O.C.            ,TV-PG
USA,English,0,0,7.6,0,20839,169,110,Peter Hedges,105,Comedy|Drama|Family|Fantasy,The Odd Life of Timothy Green,PG
USA,English,0,0,7.8,0,38383,28,83,Matthew Diamond,88,Adventure|Family|Fantasy|Musical,The Oogieloves in the Big Balloon Adventure,G
USA,English,0,0,8.7,2016,13,1,3,Jennifer Finnigan,97,Comedy,The Opposite Sex,
UK,English,0,0,7.8,0,4438,26,9,Marius A. Markevicius,89,Documentary|Sport,The Other Dream Team,Not Rated
France,English,0,0,6.1,2010,5385,265,316,Adam McKay,116,Action|Comedy|Crime,The Other Guys,PG-13
New Zealand,English,0,0,6.3,2015,333,191,189,Nick Cassavetes,109,Comedy|Romance,The Other Woman,PG-13
India,Hindi,0,95236,6.4,2013,5018,9,3,William Gazecki,96,Documentary,The Outrageous Sophie Tucker,
USA,English,0,578382,6.3,2010,41249,5,1,Jason Miller,77,Biography|Documentary|Music,The Past is a Grotesque Animal,Unrated
USA,English,0,4556,5.6,2013,4478,208,155,Steve Martino,88,Adventure|Animation|Comedy|Family,The Peanuts Movie,G
USA,English,0,0,7.5,2015,22,112,73,Nick Tomnay,93,Comedy|Crime|Thriller,The Perfect Host,R
USA,English,0,0,6.7,0,26992,12,9,Bille Woodruff,96,Comedy|Romance,The Perfect Match,R
France,French,0,0,4.9,2015,590,3,15,Bruce Macdonald,94,Adventure|Biography|Drama|Romance,The Perfect Wave,PG
USA,English,0,0,8.1,0,3673,364,457,Stephen Chbosky,102,Drama|Romance,The Perks of Being a Wallflower,PG-13
Germany,German,0,0,4.9,2010,4599,238,101,Peter Lord,88,Adventure|Animation|Comedy|Family,The Pirates! Band of Misfits,PG
USA,English,0,0,6.2,2014,605,417,376,Derek Cianfrance,140,Crime|Drama|Thriller,The Place Beyond the Pines,R
UK,English,0,12802907,6.6,2012,70886,9,25,,60,Action|Crime|Drama|Thriller,The Player            ,TV-14
Canada,English,0,0,8.4,0,14251,264,162,Ole Bornedal,92,Horror|Thriller,The Possession,PG-13
Canada,English,0,0,7.4,0,8495,264,162,Ole Bornedal,92,Horror|Thriller,The Possession,PG-13
USA,English,0,0,6.1,2011,1262,7,60,,30,Action|Animation|Comedy|Family|Fantasy|Sci-Fi,The Powerpuff Girls            ,TV-Y7
France,French,0,0,6.1,2014,1673,46,101,Brian A Miller,93,Action|Thriller,The Prince,R
India,Kannada,0,0,7.1,2013,57,285,244,James DeMonaco,103,Action|Horror|Sci-Fi|Thriller,The Purge: Anarchy,R
Canada,English,0,7501404,7.3,2010,21086,165,94,James DeMonaco,109,Action|Horror|Sci-Fi|Thriller,The Purge: Election Year,R
USA,English,0,0,5.9,2010,3443,361,578,James DeMonaco,85,Horror|Sci-Fi|Thriller,The Purge,R
